inventore	domanda_id	database
LUCIANI LUCIANO	674	itapat_1990_14
VENTURINI LUIGI	690	itapat_1990_14
MONTI GIUSEPPE	709	itapat_1990_14
MONTI GIUSEPPE	710	itapat_1990_14
MUTI LUCIANO	713	itapat_1990_14
MINGOTTI LUCIANO	715	itapat_1990_14
COLLIVIGNARELLI MARCO	728	itapat_1990_14
MARABELLI MARIO	729	itapat_1990_14
TASSINARI NELLO	741	itapat_1990_14
MORELLI MARCO	754	itapat_1990_14
MORELLI MARCO	755	itapat_1990_14
OSTI ROBERTO	757	itapat_1990_14
FATTORI GIOVANNI	764	itapat_1990_14
GIAMBELLI GIANCARLO	769	itapat_1990_14
CORRADINI PAOLO	776	itapat_1990_14
ROSSI FERNANDO	780	itapat_1990_14
CONTI ANDREA	786	itapat_1990_14
PEDRETTI UGO	804	itapat_1990_14
GIRALDO ETTORE	815	itapat_1990_14
BENEDICENTI CARLO	841	itapat_1990_14
FILIPPI ENRICO	844	itapat_1990_14
BOSSI ROBERTO	863	itapat_1990_14
DELGROSSI GIOVANNI	874	itapat_1990_14
FERRARI MAURIZIO	877	itapat_1990_14
BONIFACIO FAUSTO	880	itapat_1990_14
BIANCHI MASSIMILIANO	882	itapat_1990_14
MADELLA ALBERTO	887	itapat_1990_14
PIERAGOSTINI ENRICO	904	itapat_1990_14
PIERAGOSTINI ENRICO	905	itapat_1990_14
MANZONI ALESSANDRO	909	itapat_1990_14
MILANI ANTONIO	921	itapat_1990_14
MILANI FRANCO	921	itapat_1990_14
BIANCHI PAOLA	927	itapat_1990_14
ROVERE CLAUDIO	935	itapat_1990_14
TONELLI CLAUDIO	960	itapat_1990_14
BERETTA ALBERTO	961	itapat_1990_14
COCCHI ALESSANDRO	969	itapat_1990_14
PRUSSIANI MARIO GIORGIO	972	itapat_1990_14
MAGNONI MAURIZIO	973	itapat_1990_14
CALZI CLAUDIO	977	itapat_1990_14
POLI STEFANO	981	itapat_1990_14
BUSETTI CESARE	981	itapat_1990_14
RAINOLDI ANGELO	986	itapat_1990_14
TINTINELLI ALBERTO	998	itapat_1990_14
GIOVACCHINI LORENZO	0	itapat_1990_15
CREMONESI PAOLO	2	itapat_1990_15
FACCIOLI GIOVANNI	9	itapat_1990_15
VENTURINI DANIELE	9	itapat_1990_15
FACCIOLI GIOVANNI	10	itapat_1990_15
VENTURINI DANIELE	10	itapat_1990_15
FERRARI FERRUCCIO	19	itapat_1990_15
MORO ALESSANDRO	24	itapat_1990_15
DEL FABBRO CLAUDIO	29	itapat_1990_15
DABRIZZI MARCO	32	itapat_1990_15
PASTORELLI BRUNO	63	itapat_1990_15
ROSSI SERGIO	68	itapat_1990_15
LANDONI GIANLUIGI	71	itapat_1990_15
SUBISSI ALESSANDRO	80	itapat_1990_15
MARCHETTI FRANCO	214	itapat_1990_15
PIERAGOSTINI ENRICO	238	itapat_1990_15
VENTURINI MARCO	252	itapat_1990_15
RICCIARDI ANTONIO	270	itapat_1990_15
BOTTA ANTONIO	290	itapat_1990_15
VOLPI NICOLA	306	itapat_1990_15
CARRE FRANCOIS	312	itapat_1990_15
PIZZORNO AUGUSTO	348	itapat_1990_15
TONELLI MARCO	374	itapat_1990_15
GILIBERTI LAURA	393	itapat_1990_15
DORIGO ALESSANDRO	405	itapat_1990_15
CUMERLATO GIOVANNI BATTISTA	406	itapat_1990_15
DE MARCO RENATO	409	itapat_1990_15
FERRARI GIOVANNI	419	itapat_1990_15
BENEDETTI PAOLO	439	itapat_1990_15
PONTI GIUSEPPE	459	itapat_1990_15
BRIZZI FRANCO	461	itapat_1990_15
PEDRETTI UGO	482	itapat_1990_15
MAGRI MASSIMO	486	itapat_1990_15
LIEVORE LUCIANO	490	itapat_1990_15
MORELLI MARCO	493	itapat_1990_15
FABRIZI FABRIZIO	530	itapat_1990_15
FONTANESI ENZO	531	itapat_1990_15
JURINA LORENZO	535	itapat_1990_15
